186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
186,186,186
186,186,186
186,186,186
187,187,187
187,187,187
